object_type,altitude_km,size_category,mass_kg,orbital_period_hours,inclination_deg
spacecraft,544.768703904057,large,938.4571420561206,1.5898976583245028,32.5350976070962
spacecraft,300.0,large,1012.5098385115076,1.5062424766055316,156.52756698350248
spacecraft,328.63067765434334,large,4096.361294889193,1.51594963758463,167.62809058347932
spacecraft,492.2847323741619,large,1095.550691918966,1.571833369774763,134.986710524904
spacecraft,428.75769439423755,large,3501.849868801683,1.5500604503917028,4.562950476566803
spacecraft,300.0,large,4907.505493323362,1.5062424766055316,175.33188064460722
spacecraft,380.2744447214392,large,5898.944561034338,1.5335118061990618,28.239486269897135
spacecraft,631.0051158990603,large,3318.9841481613194,1.619728095086311,151.7977396450647
spacecraft,645.1291085257454,large,3651.398252346429,1.6246313820591793,46.901020466009314
spacecraft,392.49503508223,large,3409.317995577994,1.537677441393743,132.2142365977605
spacecraft,300.0,large,1152.5476146815436,1.5062424766055316,137.44936581064502
spacecraft,754.375217460535,large,963.6904493132706,1.6627237037966383,106.54387030082367
spacecraft,424.15090362839965,large,2604.4115718692638,1.5484854837035296,163.33561397740667
spacecraft,710.0645161943202,large,3403.3053362559854,1.6472378264620706,179.28188472853205
spacecraft,326.8340194525955,large,3095.6608719804044,1.5153398739563877,75.94539206709764
spacecraft,672.8659954060873,large,3881.754628427381,1.6342748884046612,119.31144264558519
spacecraft,486.3677113471561,large,5446.943153282993,1.5698011286671818,100.78107000970056
spacecraft,810.0819348000042,large,5861.421473693855,1.682260713092112,33.317485221266125
spacecraft,635.5735459263371,large,5464.305602510362,1.6213135312236882,42.950775320860494
spacecraft,300.0,large,1105.5010164719981,1.5062424766055316,100.18423962299853
spacecraft,359.6319394935143,large,2632.0947847767734,1.5264839517995572,14.903721585070146
spacecraft,692.2643107927369,large,952.1034177152135,1.6410305527211786,91.09962266674016
spacecraft,300.0,large,2744.838619186513,1.5062424766055316,154.02010521684053
spacecraft,616.6813686253573,large,5467.2371276518925,1.614760509449721,68.60328790335998
spacecraft,685.1201219147231,large,5811.174988752794,1.638541434375353,70.524720806781
spacecraft,730.9375289847645,large,4629.339565325343,1.6545265910519154,156.5486955751555
spacecraft,620.3220869640636,large,4373.64869039192,1.6160226564144828,43.90110940226126
spacecraft,449.5673810957202,large,2447.513316194906,1.557181499437826,36.48488723963047
spacecraft,784.001555103412,large,5629.77224690725,1.673104543003324,86.8630899367844
spacecraft,387.2229636568676,large,5687.227546742908,1.5358798873319608,41.44080263759461
spacecraft,833.97105633218,large,2450.2124947230795,1.690662191174681,137.63650770356134
spacecraft,427.3864239592172,large,5367.785273033677,1.549591585544332,114.72613837833659
spacecraft,532.3318952170606,large,4088.449611539168,1.585610854897811,17.473618272185888
spacecraft,300.0,large,2922.070192778563,1.5062424766055316,129.13376634067734
spacecraft,514.4460295903303,large,1704.1421185924178,1.5794526013925805,85.172035318662
spacecraft,1195.9657182784956,large,3743.901640919937,1.8196636908838326,87.28128655065922
spacecraft,486.3776554437748,large,1076.839312880287,1.569804543299533,128.2892357411612
spacecraft,373.05687536689925,large,3664.7595873273945,1.5310533216841653,135.61616099285874
spacecraft,357.8465685471113,large,5846.635139237813,1.525876618182985,41.67294625577937
spacecraft,803.8054026083119,large,1000.1307353993031,1.680055657622958,102.60483759156406
spacecraft,348.06035212646924,large,4311.725295431116,1.5225490505254788,47.75403019343343
spacecraft,900.6183113114728,large,2174.189657398753,1.7141747422501306,161.85444085519518
spacecraft,428.88267336378465,large,1056.729430865321,1.55010318555743,111.42819958980283
spacecraft,520.2563564495626,large,3607.426554307017,1.5814522695928035,156.72248855408486
spacecraft,553.9517247529519,large,1367.9277246125005,1.5930653992208164,174.1191482585072
spacecraft,300.0,large,2193.1093033022494,1.5062424766055316,121.55798197588555
spacecraft,713.3566584038335,large,3721.529321700232,1.648386715466141,73.4913555462769
spacecraft,717.9346510680796,large,3187.0538447085214,1.6499847832196533,84.24204308455012
spacecraft,583.877589252149,large,5991.590216083986,1.6034030873176113,102.7937152449002
spacecraft,793.8614648785905,large,1262.936205629116,1.676564152695048,171.12126795227402
spacecraft,300.0,large,355.2746615655104,1.5062424766055316,26.305855490993814
spacecraft,396.40565912560885,large,283.20143822542843,1.5390112519764354,130.05877658522232
spacecraft,757.8057993865581,large,1975.5492102642138,1.6639246503219722,60.86340371766808
spacecraft,374.29634527250914,large,5406.65923183082,1.5314754225964353,107.67028191512604
spacecraft,764.8688720938586,large,2633.9540929224904,1.6663981357096902,106.61641306345786
spacecraft,411.761218367899,large,5765.041847859776,1.544252354768767,129.0390068822724
spacecraft,509.6802811347948,large,5207.276670435733,1.577813062476156,161.74806980597336
spacecraft,368.78580919392095,large,5100.1684819057,1.52959910916953,48.376828073037174
spacecraft,300.0,large,871.3953561383935,1.5062424766055316,23.990766097606443
spacecraft,798.3618002339704,large,1734.3155138258533,1.678144005767645,139.78173763154066
spacecraft,476.6989596247835,large,441.52184827594454,1.5664822168255244,162.29433714443095
spacecraft,487.4229190132463,large,2887.3665634103104,1.5701634827024273,136.78331915648502
spacecraft,300.0,large,5091.415537060574,1.5062424766055316,110.86806748237058
spacecraft,482.9965831196363,large,1021.3102292803034,1.5686436837108866,168.4976125721062
spacecraft,397.87819113145946,large,4418.728670035385,1.5395135936523847,41.62207733980158
spacecraft,629.2657873053378,large,4634.014566103207,1.619124611287957,56.230911915743405
spacecraft,629.4022933109343,large,1573.724035844112,1.6191719711991608,115.8192166428812
spacecraft,443.60032724202506,large,1029.9406475446322,1.5551384685297247,58.98341514609232
spacecraft,902.823139490522,large,1637.136503285742,1.7149544340103227,15.758533239896195
spacecraft,484.57177724573864,large,1625.7081136664333,1.569184476279539,92.35665357157185
spacecraft,300.0,large,4528.848364127214,1.5062424766055316,177.70914992200198
spacecraft,513.0177496338887,large,5660.805944919389,1.57896117712805,97.17472466107898
spacecraft,300.0,large,4240.553310716054,1.5062424766055316,51.38543865790312
spacecraft,534.5985062084732,large,2317.2439095408245,1.5863918382049091,4.646122397531252
spacecraft,632.2886740999553,large,4080.8503799888967,1.6201734911949863,5.431507214569093
spacecraft,586.729741499918,large,3581.886305025701,1.604389506952738,117.70690545324305
spacecraft,462.0797649609731,large,5259.9495332236875,1.5614684563933607,144.37226655024938
spacecraft,300.0,large,1769.7828095307375,1.5062424766055316,29.981897592748137
spacecraft,719.4282721969481,large,249.14928695249577,1.6505062823019807,104.97187587112688
spacecraft,508.8776208612599,large,5746.266851581426,1.5775369827403445,176.64151125961877
spacecraft,401.5985058062932,large,1071.3179106635134,1.5407829905373485,177.6152270415016
spacecraft,300.0,large,4371.41891835878,1.5062424766055316,2.1392882146547865
spacecraft,300.0,large,2471.5020503640576,1.5062424766055316,97.11634266945276
spacecraft,377.3589455102461,large,5411.776819674147,1.5325185560117718,149.5400999614028
spacecraft,328.50114157076445,large,2617.3208912143527,1.5159056719007273,120.45375146554343
spacecraft,729.0927385374881,large,2294.0740464608366,1.6538819662682378,131.9225400278704
spacecraft,697.0860192116031,large,2493.410123576713,1.6427112036286469,144.0546792231571
spacecraft,644.5275960437019,large,2327.403104128225,1.624422460210469,157.90254592249866
spacecraft,572.0667197807737,large,4713.265603162933,1.5993204398438337,36.442369231809494
spacecraft,538.4347314124133,large,3319.7763825779093,1.5877139397139577,45.00689219837778
spacecraft,803.3241186031272,large,2674.8449225792506,1.6798866139394546,14.501580883463685
spacecraft,727.6361333727822,large,1080.6220953846741,1.6533730441578656,109.5714771300669
spacecraft,350.62710319062404,large,3452.997214709342,1.5234215782432725,28.88178679135786
spacecraft,599.9167397992402,large,5614.3633442263035,1.608952871171928,46.942899695082204
spacecraft,627.5935827524036,large,2318.2268003821673,1.6185444877757793,103.48002871493681
spacecraft,533.2433308958263,large,2522.933103867131,1.5859248836946176,6.262515955328478
spacecraft,329.42495189894464,large,5013.1872939445175,1.5162192305288995,51.570962553671805
spacecraft,483.0381710197573,large,770.1512981339753,1.5686579607888682,80.43209945411252
spacecraft,797.6529483432602,large,4034.2363667589175,1.6778951287726316,174.6497145782882
spacecraft,762.488689789929,large,1385.9139843086512,1.6655644599522623,125.3227925057211
spacecraft,300.0,large,2426.933727878165,1.5062424766055316,0.6820065401204967
spacecraft,300.0,large,1932.1354657792544,1.5062424766055316,45.97773777228759
spacecraft,416.99204168079234,large,2955.9229386805555,1.5460390758683906,111.85111735383158
spacecraft,734.627900701289,large,960.8231539105436,1.655816368221614,126.30084289681994
spacecraft,525.8660708661456,large,914.794197388241,1.5833836955148635,96.8940653865705
spacecraft,488.0016261267897,large,3615.835799542697,1.57036222021586,113.26415352588323
spacecraft,706.8364598733602,large,1890.9676275508684,1.6461115613907584,132.19115609991047
spacecraft,300.0,large,1162.1560286315114,1.5062424766055316,104.96031414621237
spacecraft,351.49207562245056,large,2855.391448168264,1.5237156499104538,50.23114883264464
spacecraft,516.4181395576626,large,4292.644833971753,1.580131223495862,150.51030311088462
spacecraft,688.2023739400959,large,1239.6738328828853,1.639615172291289,58.704699712632284
spacecraft,654.1115116611429,large,1728.0086558366347,1.627752283236088,127.65679877289776
spacecraft,795.8733661652096,large,5188.468143846185,1.6772703739610104,122.70179941095881
spacecraft,408.10443299164376,large,1136.7458841801363,1.5430036955438013,132.3384785596701
spacecraft,750.7571626940954,large,4237.027963012223,1.6614574417032688,44.68672577063032
spacecraft,812.1497024797145,large,1522.3615571558748,1.6829873671168554,161.85012790927084
spacecraft,673.7465280078436,large,2616.5160357075206,1.6345813416985808,154.13762837756946
spacecraft,485.978636573807,large,5598.665163988612,1.569667529001727,70.15902404830884
spacecraft,730.752352415462,large,3527.5718785897548,1.6544618810570269,138.21887338748982
spacecraft,621.0380864979138,large,4081.80256532159,1.6162709144145715,44.55791429335894
spacecraft,670.5445985603094,large,4567.292680616442,1.6334670604343944,176.83848493912663
spacecraft,592.4023307615497,large,5271.490277262947,1.6063519784296192,78.83607829226933
spacecraft,667.7547272115381,large,2435.2153590635194,1.6324963831628143,131.6790457216297
spacecraft,474.7736984316364,large,5951.930140320028,1.5658216280393285,119.93162296419179
spacecraft,699.6926640099177,large,2959.197324899123,1.6436200124699825,165.00028694970695
spacecraft,579.6661575548056,large,426.5488992276208,1.6019469293573925,106.7999773402476
spacecraft,749.2775006589402,large,3311.7608204908015,1.6609396759863422,25.92811298122639
spacecraft,707.3839378655398,large,1732.3187944537012,1.6463025577393169,30.643006617862408
spacecraft,405.48130210839935,large,771.2445735758084,1.542108199142418,95.93434149238291
spacecraft,430.07055320877436,large,1975.9516291470266,1.5505093874363927,147.25582022166154
spacecraft,354.1672527508635,large,3728.115867168414,1.5246252712331967,6.912248369335736
spacecraft,300.0,large,3050.0018865383936,1.5062424766055316,157.25583272340248
spacecraft,695.4313405887709,large,5072.034489196642,1.6421343855166874,42.13723889254044
spacecraft,660.0579316058347,large,4317.112435549331,1.6298194418717822,43.54479925111868
spacecraft,626.0767120692624,large,1877.3814961445728,1.618018312848216,175.53330472780308
spacecraft,489.77682760889275,large,2252.1254307983263,1.5709719058215232,43.7664787307438
spacecraft,603.5826288388474,large,4035.0107607848527,1.6102222203037893,75.68669105956982
spacecraft,608.1642015542731,large,5045.866118261836,1.6118091026996841,14.72200971984839
spacecraft,694.6858238804448,large,1594.5592514118398,1.6418745217454644,168.3906610852843
spacecraft,691.9046564555005,large,1192.0385497885497,1.6409052148710048,89.38620759189966
spacecraft,361.55808576947845,large,978.3331554368573,1.5271392636079053,22.093069339764302
spacecraft,688.2479544095728,large,2292.7617427347286,1.6396310525308675,144.57113720585272
spacecraft,399.00646767537495,large,5340.702864961125,1.5398985325024264,28.60115288780106
spacecraft,425.0506404223296,large,5511.25771123662,1.548793043204901,164.85285173354617
spacecraft,839.088806505239,large,2278.814731864266,1.692463847892796,16.568168361051487
spacecraft,1023.762206714101,large,5014.829709059154,1.757902562283968,132.72498498192738
spacecraft,836.3576017917688,large,4728.155855091364,1.6915022728864437,32.487337210106695
spacecraft,643.4281152263585,large,771.160966679584,1.6240406033940278,28.896518923760897
spacecraft,447.0566187861935,large,5777.240074553192,1.5563217426382605,115.71642651728574
spacecraft,345.46141651115124,large,1833.6046502557008,1.521665751951327,58.43523916464348
spacecraft,605.8151443725527,large,2411.2225665082756,1.6109954136187548,77.95936022008179
spacecraft,347.34681114926565,large,5665.443055931698,1.5223065227975907,57.61275933627906
spacecraft,339.91800030816034,large,4378.547335516121,1.519782285645864,159.12265429808122
spacecraft,843.0222156379177,large,2338.293687045777,1.693849002942604,24.434481629062173
spacecraft,749.2347705607812,large,2761.4810868462255,1.6609247246008998,11.136424385334887
spacecraft,579.5290136478122,large,4643.621929689425,1.6018995174607502,9.907726811072262
spacecraft,725.1668465241431,large,4096.647725534631,1.6525104212874049,34.797175411141296
spacecraft,614.567694170997,large,4492.464328686262,1.6140279016481278,152.10906703701127
spacecraft,657.4606547203892,large,4420.544176874014,1.6289164409035999,108.37964002243753
spacecraft,1071.38889108514,large,1018.8404009534416,1.7749127913683178,122.8690785633281
spacecraft,619.8256656791579,large,4492.97581494126,1.6158505400838163,117.66627834450638
spacecraft,339.67803100738143,large,1567.2983166717115,1.519700769711948,177.3389169764232
spacecraft,455.0366529617775,large,3285.122197383924,1.5590548823088466,95.80541455446891
spacecraft,596.1458274358564,large,4246.9044237181415,1.607647504909818,101.63764059669731
spacecraft,1004.4291034095095,large,5509.891625225427,1.7510131949457712,106.59576694004012
spacecraft,669.3431332702943,large,1110.5022488467139,1.6330490121858177,42.8116604764503
spacecraft,466.70438226808045,large,1721.506901948974,1.5630539235578806,38.59080239435289
spacecraft,986.7898876938372,large,2835.855243211312,1.7447353178591425,114.76299693985294
spacecraft,300.0,large,192.97490580792757,1.5062424766055316,93.38412948436172
spacecraft,417.84146413661085,large,5293.52095312466,1.54632928276237,69.69662698895921
spacecraft,538.5891746691018,large,3650.22809300025,1.5877671741154695,150.31501818285207
spacecraft,319.4208057471198,large,1693.7476941930522,1.5128247856365558,9.43485514336775
spacecraft,494.21696678787737,large,300.57918851373955,1.5724971986268133,23.344244203687865
spacecraft,413.15131010822034,large,544.3512142127397,1.5447271088600847,65.16362384560479
spacecraft,857.6817126347652,large,4423.949830986402,1.6990146894378746,13.456687212254545
spacecraft,703.7947545608781,large,1160.3814550752681,1.6450505489615908,66.56248913431149
spacecraft,640.2590719880965,large,1143.1042459107603,1.6229401415751112,173.03294154217707
spacecraft,773.6936007643313,large,3528.477083223173,1.6694902728842032,178.20580353981606
spacecraft,300.0,large,4221.58695325174,1.5062424766055316,133.24784127011822
spacecraft,475.41875941906494,large,3627.7647077928214,1.566042948729284,124.75230738601977
spacecraft,781.8485451258535,large,3828.0574021459033,1.672349419524705,159.79655341766488
spacecraft,750.7131896107827,large,5383.822861985294,1.66144205379575,8.365628832068522
spacecraft,763.8404974187567,large,979.3172753572161,1.6660379231141067,43.76507498677455
spacecraft,711.9073398,large,4183.224409786025,1.6478809005862605,159.7932719373873
spacecraft,356.4365341786313,large,267.83743565888506,1.5253970205876715,150.45853838517905
spacecraft,581.1803072382085,large,675.3486028620447,1.602470415770436,94.43083083610925
spacecraft,548.3516038575688,large,428.045033971813,1.5911333521913804,7.2922617179851335
spacecraft,739.8848015871188,large,2569.324126079058,1.6576542224678446,149.45868956555003
spacecraft,657.2476697277455,large,3603.1108714680936,1.6288423993435264,114.91846979732725
spacecraft,943.4899688562776,large,1790.627128677668,1.729356588055001,16.311449435614048
spacecraft,323.9057330944455,large,3238.501369248861,1.5143462249577366,46.90831484367662
spacecraft,574.3519232150547,large,5591.091447740212,1.6001100923318528,108.64321193527675
spacecraft,559.7588897329408,large,166.17547230006588,1.5950697018874949,123.75029251585926
spacecraft,506.2265530538501,large,2289.0678122352037,1.5766252467698696,22.46129647135315
spacecraft,506.84538169594697,large,1161.321314007439,1.5768380540986853,98.84171005781171
spacecraft,620.0681954943772,large,2715.7595807440935,1.615934627861977,89.01045966536864
spacecraft,525.1756930398469,large,2991.3303883966587,1.583145955874894,161.5234397997323
spacecraft,768.9101766696506,large,2132.8334393956056,1.6678139498024147,48.12505686373189
spacecraft,534.3670211209229,large,5862.438792595037,1.5863120718438048,15.583492279257927
spacecraft,604.3495286674379,large,2862.4371428354657,1.6104878089036125,69.96762914371126
spacecraft,824.9657260715564,large,3521.259402367809,1.6874935011945122,177.70313901034706
spacecraft,500.08776345120896,large,1811.2669996769619,1.5745147134522586,148.9238076738036
spacecraft,688.492345019117,large,2030.3332263255752,1.6397161991151206,26.07929071978871
spacecraft,533.4502616100041,large,1990.8514224886414,1.5859961831141332,91.00520715853298
spacecraft,881.6343249618177,large,4142.041532923807,1.7074663411698927,146.5426522368389
spacecraft,834.9079270565719,large,4370.846165123805,1.6909919600360073,44.916563489779165
spacecraft,744.3798243615255,large,4908.478335555433,1.6592262569829048,62.401385936326484
spacecraft,421.74307771120453,large,3682.1760027176974,1.5476625101107482,170.85595190206558
spacecraft,300.0,large,2136.403823647931,1.5062424766055316,126.05576926582847
spacecraft,547.3075809413583,large,4081.4516075659153,1.5907732497321343,112.29891308692665
spacecraft,511.60962116089087,large,3231.5094334412006,1.5784767362310475,52.635752365917185
spacecraft,480.90955749544514,large,1315.9834184834508,1.567927265860059,149.2246744093846
spacecraft,721.2163223997825,large,5968.616655621503,1.6511306537844763,30.280671011299376
spacecraft,355.89144881670546,large,908.615352450686,1.525211633165525,161.14566261422192
spacecraft,300.0,large,3947.3926070274943,1.5062424766055316,95.2019460913291
spacecraft,549.1947046235806,large,2409.1175167600854,1.591424172781509,108.53209136889167
spacecraft,623.220298254348,large,556.7361008407779,1.6170276295233201,19.541940659985144
spacecraft,774.7786525172484,large,3459.401419595957,1.6698706010458926,73.15606102621746
spacecraft,546.0625947176709,large,5186.33447148261,1.5903438668978662,149.737768397748
spacecraft,414.01779651053056,large,5764.869707094393,1.5450230621145657,166.62180344647808
spacecraft,744.3782296077611,large,1767.7469165638138,1.6592256991650716,112.69659605654263
spacecraft,748.9798651034843,large,4954.040531095389,1.6608355333731897,45.20929817204173
spacecraft,827.6883146011476,large,4339.850222492681,1.6884512847287025,69.26068747976659
spacecraft,300.0,large,4555.019024517176,1.5062424766055316,83.61451556167754
spacecraft,481.17580829180446,large,2979.865312587438,1.5680186562823333,158.19659437351908
spacecraft,327.2344660417553,large,1689.320715389844,1.5154757735066093,33.83353832520294
spacecraft,712.7217925865473,large,2515.552228028376,1.6481651397500043,56.20516054652212
spacecraft,557.3102889556048,large,666.8721477186784,1.5942244819074949,120.1801314929666
spacecraft,516.3261607559449,large,4640.651102191379,1.580099570540797,47.19701015099489
spacecraft,700.4406694462518,large,3667.2478268748823,1.6438808361143908,76.52163868571404
spacecraft,570.7058969617226,large,3078.105809606698,1.59885026898301,164.85969133630357
spacecraft,398.3643860705166,large,1296.4476531581327,1.5396794668895952,169.52343288731691
spacecraft,352.3277049155229,large,235.5284469982551,1.5239997635212876,36.876561247173655
spacecraft,846.4167708705354,large,1352.5410749965326,1.695044703517883,140.567692198421
spacecraft,517.2323775019701,large,4900.398396814581,1.5804114389840667,138.0806705061513
spacecraft,371.23427672913283,large,387.5075762615182,1.53043270699922,2.2019096070735333
spacecraft,739.1669889149574,large,2071.4711474025858,1.6574032294034327,96.77549919910416
spacecraft,925.7222278246546,large,5079.693070369998,1.7230592058318401,21.313629056319353
spacecraft,747.0974935618208,large,3540.2566040838237,1.6601769424162505,155.6237989172445
spacecraft,365.62721928716263,large,3283.243918900506,1.528523968872952,65.30713169806525
spacecraft,512.0003135536622,large,2867.7507828129333,1.5786111418501279,108.98416613207698
spacecraft,549.6055532661176,large,4733.790828731669,1.5915658980204714,119.71758623958227
spacecraft,548.0405819812478,large,4738.777399325624,1.5910260722579768,146.93920484290007
spacecraft,841.7427224704239,large,2870.276488217535,1.6933983863391329,131.6720193700217
spacecraft,716.4785424502525,large,1764.5944757533994,1.6494764345464021,59.79170306747815
spacecraft,684.0481181744042,large,4654.289496311065,1.6381680445097064,68.36663265529387
spacecraft,656.9426219668584,large,964.5791459479983,1.6287363552713927,155.38887064762997
spacecraft,562.6020072483591,large,3650.8933401082663,1.5960512904254205,168.98977141246638
spacecraft,635.781701965465,large,3134.373264632806,1.6213857823833713,48.8215654521987
spacecraft,432.04890255394974,large,1210.3450855144874,1.551185973335811,25.40068393731146
spacecraft,627.2218313839719,large,5812.196972584366,1.618415528693332,30.228876880786252
spacecraft,1036.3789003495817,large,4907.034951256828,1.7624033917206061,149.07329547610456
spacecraft,403.1819546844063,large,937.6298970974366,1.541323379952497,58.37965978764266
spacecraft,448.4423403776127,large,3258.264052803279,1.5567962337591275,152.22193031558947
spacecraft,586.4705595311757,large,4546.459408668206,1.604299860263237,158.0991307540545
spacecraft,755.5744465641002,large,1515.9661075690944,1.6631434860170582,92.57730087745746
spacecraft,300.0,large,5156.616269478191,1.5062424766055316,1.746359116740852
spacecraft,788.1904701366363,large,5233.186185973466,1.6745740434087866,0.9135070084504293
spacecraft,575.9412249535691,large,1510.8748311561608,1.6006593524534019,9.788435441197475
spacecraft,608.8882362957524,large,406.98567644618515,1.6120599284475248,8.075028258175863
spacecraft,418.54069318025597,large,2501.5243400070876,1.5465681893987544,147.51708792569437
spacecraft,688.2014917643148,large,1785.5150171179587,1.639614864941675,147.55886274384753
spacecraft,349.94230049047957,large,1195.6135789793002,1.523188773755109,98.35590818244388
spacecraft,649.4873939120897,large,4414.7456374428,1.6261454020918267,46.491507507042705
spacecraft,512.2918419817037,large,2461.1439691420087,1.5787114356631535,140.1429400543565
spacecraft,725.0961880945506,large,801.4758077998231,1.6524857396170505,156.8877654654753
spacecraft,720.9816119469139,large,1556.2559673484038,1.6510486904602713,115.38581436722433
spacecraft,1082.0005745711958,large,104.84838850533215,1.7787102666104755,35.184531597619525
spacecraft,677.7104382201886,large,771.1428533870744,1.635961145429673,4.868667912477543
spacecraft,300.0,large,2999.124723391061,1.5062424766055316,90.08375998228195
spacecraft,663.5609824812534,large,222.02251895588353,1.6310376194675809,54.06942993498463
spacecraft,759.2120984067907,large,4289.9722390374645,1.6644170380519623,117.65778959523337
spacecraft,788.2317818426375,large,314.5628545222234,1.6745885379827148,20.671020882054215
spacecraft,782.3325684364955,large,2007.2281085484658,1.6725191707345242,98.79167210958497
spacecraft,301.5762395865406,large,1672.0802784659927,1.5067763559171115,111.25653133284473
spacecraft,459.91518571090864,large,3501.6112694131566,1.560726553477696,33.13567422641604
spacecraft,431.4927718196869,large,4861.947088858382,1.5509957693751222,179.65163817612742
spacecraft,485.5842592405669,large,2983.1875063992443,1.5695321124226724,139.24620632257535
spacecraft,746.109852164462,large,4198.236270227865,1.6598314281971545,0.17987552017207475
spacecraft,338.53548061105937,large,5124.444504498986,1.5193126731291264,85.7510103287039
spacecraft,444.70926771267636,large,465.6779249663942,1.5555180856884243,38.02402441317388
spacecraft,300.0,large,4086.50279201841,1.5062424766055316,18.03080441699053
spacecraft,516.6204119038969,large,5892.361772699171,1.580200832859655,80.55615819584884
spacecraft,894.0090364644511,large,4527.8988450232855,1.7118382175403086,178.95475376322875
spacecraft,300.0,large,648.0830789867398,1.5062424766055316,72.19862139458743
spacecraft,397.31860534022564,large,475.89104674830094,1.539322689317223,79.49014325643081
spacecraft,484.4336611230152,large,1892.8960170883877,1.569137056037038,13.624137217914177
spacecraft,579.0551007202419,large,585.157041203463,1.601735685050062,22.364756157544107
spacecraft,384.09453278296905,large,2382.6097696318343,1.5348135556973208,167.8225311085943
spacecraft,802.8367713252454,large,5672.899279542869,1.6797154464012614,11.28864472321932
spacecraft,751.3599520989981,large,4955.486895999179,1.6616683861608184,74.959521280963
spacecraft,540.2544278231583,large,4696.518862473922,1.5883412010644953,97.33275644226148
spacecraft,504.082276084013,large,1659.0672931124375,1.5758879311576277,82.14553035660715
spacecraft,427.52666568144906,large,1956.5705291397403,1.5496395348296252,93.92967637468337
spacecraft,492.1463571948252,large,5327.185391120853,1.5717858338710515,81.73892416340775
spacecraft,672.1653830085431,large,2597.371601768179,1.6340310667355737,15.369824201264404
spacecraft,464.98571357505347,large,1503.754193034494,1.5624646461745706,60.55273207774347
spacecraft,300.0,large,3262.0924764706865,1.5062424766055316,22.4511687488647
spacecraft,472.2154658447939,large,4550.627395374235,1.5649440000670671,7.947476432166043
spacecraft,804.337774800043,large,2148.6508942593364,1.6802426518591216,70.52098596507828
spacecraft,394.936538589813,large,2207.8484349363835,1.5385101285542349,30.57296025079428
spacecraft,661.2130380467441,large,1644.6262436882676,1.6302210938577946,19.005961087644692
spacecraft,559.8357200886303,large,4233.828230600923,1.595096224981313,42.285713999969545
spacecraft,807.9598706212262,large,5825.742812306339,1.6815150869829525,80.79395653362208
spacecraft,362.52228345505324,large,1391.8033608105295,1.527467337315462,95.15979471850487
spacecraft,775.9923097233673,large,4139.984265073898,1.670296041708954,41.838040642384286
spacecraft,312.0262108062088,large,254.50141031029702,1.5103174018950858,131.82368652974685
spacecraft,339.0282428130582,large,2944.321805479474,1.5194800484130304,123.10384457632267
spacecraft,300.0,large,2059.307482800384,1.5062424766055316,45.971928558151255
spacecraft,475.32967413105575,large,5906.283757177249,1.566012382909796,63.89239847459612
spacecraft,444.0789967928829,large,4078.1791880003184,1.5553023249119704,142.49051396242766
spacecraft,1166.8707242387866,large,288.10965730100565,1.8091788713461885,1.501654107125605
spacecraft,864.4636587520475,large,2764.3035027791925,1.7014062724559162,121.56451741169818
spacecraft,575.6986986343106,large,5387.371965021657,1.6005755316852985,31.28968616811797
spacecraft,570.8395968326844,large,5323.529034402796,1.5988964608932812,127.99335716726308
spacecraft,781.2940280347009,large,1209.9013683632816,1.6721549525882387,135.1541467047678
spacecraft,304.12899305141474,large,258.98584357576243,1.5076411185562109,89.97578274978497
spacecraft,400.5928811766865,large,3762.898692219689,1.5404398301231774,97.94001021898346
spacecraft,502.93847579869043,large,3810.9638106068496,1.5754946792616986,169.274493801231
spacecraft,300.0,large,5547.3684830915,1.5062424766055316,108.46493648981989
spacecraft,683.0596562510576,large,4574.6029818305,1.6378237782503002,1.3506505806386726
spacecraft,515.9326636210374,large,1400.590239006776,1.5799641575172854,18.104628520792588
spacecraft,580.9684112335386,large,5161.465600961322,1.602397153611731,127.88768513385247
spacecraft,561.844671821424,large,1713.3219520954942,1.5957898001112882,13.007535274098764
spacecraft,381.9195902392297,large,4058.962958581167,1.5340723678634747,135.1284372934747
spacecraft,532.3969799288806,large,2631.3052152583277,1.5856332786933829,71.31574337976505
spacecraft,955.49850502474,large,1533.3597146544362,1.7336170824530164,122.06449549899754
spacecraft,537.9604344649664,large,5157.122893209072,1.5875504599979733,163.40456089510977
spacecraft,383.8040563377907,large,2458.9002963669277,1.534714558771954,95.92100963919377
spacecraft,515.0633075549848,large,2319.999449692839,1.5796650022596659,54.42703875858407
spacecraft,542.9882973951471,large,3186.0937449128983,1.5892837391630736,120.29568081778
spacecraft,683.4264519557744,large,843.7664886381831,1.6379515248031082,66.87039638800697
spacecraft,659.4542546606796,large,1435.7489866815092,1.629609545300238,20.440872522297667
spacecraft,433.9409253250041,large,1080.9087737405437,1.551833128002928,89.67485556653914
spacecraft,300.0,large,1944.9201449154434,1.5062424766055316,11.301145557196751
spacecraft,300.0,large,4587.933313961124,1.5062424766055316,129.9908487079469
spacecraft,534.4727175677592,large,1165.9086054862419,1.5863484931210483,31.288751368514525
spacecraft,926.0150834448823,large,3881.267601927814,1.7231629399373247,21.42636313255734
spacecraft,300.0,large,1427.7692876615433,1.5062424766055316,84.48767231023037
spacecraft,579.7387936696387,large,2282.2711166224626,1.601972040512742,69.85281721889372
spacecraft,573.6260377182194,large,4485.992378818706,1.5998592483774607,102.53764539810888
spacecraft,768.1906081270652,large,301.1083477707324,1.6675618297786488,153.5537621178062
spacecraft,914.4640940915957,large,3115.0719177835103,1.7190729748986606,162.13969562341128
